transaction_count,balance_native,total_gas_used,is_bot
72,34.6647,3328848.0,0
23,13.942,616131.0,0
85,8.0736,7933989.0,0
34,8.9857,1257088.0,0
425,167.6049,38461867.0,0
97,10.4836,3222710.0,0
40,7.054,1321260.0,0
82,11.6255,1737649.0,0
37,23.8744,3143256.0,0
280,118.4623,21304696.0,0
13,12.6435,1126611.0,0
107,5.2574,4248129.0,0
73,16.2112,7169748.0,0
48,24.188,3162283.0,0
41,18.7502,1294911.0,0
141,29.6107,8329511.0,0
76,41.0443,5746387.0,0
53,18.0991,2688901.0,0
42,16.5336,3949657.0,0
43,8.4751,2089834.0,0
19,2.875,1170036.0,0
45574,0.0167,1092817669.0,1
55,32.1177,3932700.0,0
26,8.8051,1487229.0,0
10,1.8023,832365.0,0
161,31.8938,7099171.0,0
141,54.8583,8411872.0,0
38,18.5848,1197697.0,0
136,17.8353,7390071.0,0
27,13.4815,618200.0,0
317,125.486,11097449.0,0
60,14.0873,1793771.0,0
68,28.1178,3560194.0,0
52,22.3917,3695902.0,0
15,12.1079,373485.0,0
65,7.8869,4868168.0,0
37,4.5667,2175274.0,0
67,26.6199,3678921.0,0
1,0.0,21000.0,1
86,18.5588,4835673.0,0
51,15.9518,1413827.0,0
19,7.9259,585253.0,0
40,26.5082,2476551.0,0
66,14.6936,5268316.0,0
56,17.1135,5184605.0,0
91,36.0681,6612797.0,0
30,5.5033,1040729.0,0
46,30.8778,4365298.0,0
31,15.1519,3052771.0,0
216,73.8524,18232800.0,0
27,16.0988,1259005.0,0
54,25.7803,5206208.0,0
11,2.5311,413331.0,0
28,6.8407,1382915.0,0
11,12.8091,709886.0,0
22,10.3198,2039954.0,0
78,15.5955,6507401.0,0
99,28.6707,3607065.0,0
15,2.1215,884741.0,0
171,35.3141,16268318.0,0
27,12.953,1668415.0,0
21,7.0352,476495.0,0
279,111.9846,6448265.0,0
39641,0.0243,879010063.0,1
32,15.3414,824169.0,0
224,57.1691,17956380.0,0
78,33.8831,4740411.0,0
53,8.9648,1247684.0,0
11,10.517,795399.0,0
29,11.7241,2561992.0,0
52,24.6407,4819372.0,0
85,42.103,6593562.0,0
47,4.0141,2275978.0,0
11,6.2574,445003.0,0
26,16.2408,1092211.0,0
12,5.4597,1169585.0,0
37,8.4661,1465038.0,0
170,56.2866,9871645.0,0
49,17.4146,1148871.0,0
263,50.3433,22464772.0,0
280,113.2609,22064618.0,0
36,10.1313,2199425.0,0
47,21.6763,3704272.0,0
593,47.4603,34065761.0,0
27,21.4841,2636059.0,0
13,7.7576,705642.0,0
189,52.8811,11299016.0,0
35,7.3203,3239649.0,0
46,12.9721,4003090.0,0
36,7.2236,1669237.0,0
31,4.9405,1873340.0,0
60,36.359,2747306.0,0
43,17.8162,2706402.0,0
84,40.8718,4164794.0,0
138,61.7745,3812624.0,0
71,18.5098,5329063.0,0
67,34.599,3771554.0,0
341,117.62,21785151.0,0
48,15.5255,1965857.0,0
55,23.0938,3964779.0,0
48,14.3714,4026233.0,0
30,3.2089,2623477.0,0
462,131.8025,36378496.0,0
416,115.6687,32890003.0,0
24,11.7375,1664195.0,0
27,9.3366,1582841.0,0
19,13.5822,634618.0,0
2,0.0,42000.0,1
42,21.2369,4017309.0,0
36,16.7869,1629917.0,0
36,7.4861,3001089.0,0
2,0.0,42000.0,1
80,25.6455,4643505.0,0
22,15.0778,1281447.0,0
13,10.0844,797678.0,0
51,25.3191,2911673.0,0
21,8.7444,684057.0,0
43,17.6611,2978767.0,0
112,12.7592,8531812.0,0
134,48.056,12675263.0,0
277,41.4192,7276224.0,0
43,16.8623,4122101.0,0
135,4.8792,8058963.0,0
34,15.5697,1986416.0,0
63,36.0227,2991213.0,0
37,14.675,2151545.0,0
104,38.9505,9638474.0,0
36,14.3133,2834861.0,0
230,66.0899,18915371.0,0
20,4.1215,1384671.0,0
33,8.5175,2700193.0,0
14,7.4391,387445.0,0
106,27.4831,7370650.0,0
23,8.9859,1866043.0,0
9,10.8095,816839.0,0
243,58.7075,12568783.0,0
42,13.4945,1240759.0,0
17,15.4364,437844.0,0
61,10.9526,2483021.0,0
330,42.2004,12812576.0,0
51,17.8236,3966796.0,0
76,17.7372,7048259.0,0
61,10.1216,2165612.0,0
32,18.1962,727656.0,0
91,42.79,3009939.0,0
21,7.5107,1587721.0,0
170,86.0687,15967256.0,0
100,43.7909,5059377.0,0
22,4.0559,1755925.0,0
66,5.1554,3022538.0,0
140,72.9889,7848646.0,0
4,5.4484,354023.0,0
370,26.1026,8839836.0,0
62,14.639,4280998.0,0
228,67.0637,16042667.0,0
26,16.6899,949603.0,0
5,5.5169,287972.0,0
29,4.4987,2613174.0,0
84,17.0242,5050750.0,0
45728,0.0319,1048203033.0,1
11,3.4508,498654.0,0
70,11.3026,6652557.0,0
98,4.2672,2781613.0,0
24,3.1868,1949593.0,0
38,24.0917,2040361.0,0
32,8.8923,2129288.0,0
88,10.5948,3949628.0,0
7,5.8545,467720.0,0
6,2.2636,162081.0,0
30,10.257,1243761.0,0
23,9.3219,1745170.0,0
264,6.3382,12332475.0,0
143,47.9547,5888471.0,0
65,27.1148,4514106.0,0
34,5.899,2234409.0,0
14,7.9955,1227815.0,0
47,26.6137,2596809.0,0
138,53.8284,6863758.0,0
113,30.1247,10088354.0,0
30,12.1028,2437123.0,0
8,6.1701,748343.0,0
1,0.0,21000.0,1
136,32.4243,8576610.0,0
42,6.6023,1046702.0,0
86,17.1124,7265257.0,0
54,18.5357,1682473.0,0
52,20.6827,5181237.0,0
23,10.0426,1688736.0,0
30,20.529,2588736.0,0
119,24.1405,4422227.0,0
69,10.5147,3484971.0,0
14,13.2364,823397.0,0
136,62.9531,11923675.0,0
91,33.7255,6944502.0,0
72,17.3014,3944415.0,0
21,9.0727,1673319.0,0
45,24.9659,1361460.0,0
21,10.9336,2046290.0,0
81,27.5447,6704603.0,0
107,17.6087,3834733.0,0
17,10.8858,852348.0,0
101,22.507,3673875.0,0
55,35.3082,2981813.0,0
34,15.82,2618086.0,0
7277,0.0162,155118593.0,1
50,6.1091,2574194.0,0
16,9.1056,858350.0,0
37,12.8112,3199930.0,0
27,11.3332,1214895.0,0
11,6.8415,916394.0,0
2,0.0,42000.0,1
38,21.5959,2013096.0,0
603,115.9251,23614170.0,0
47,13.7619,1134838.0,0
17,8.7296,831223.0,0
37,4.9257,2155923.0,0
33,23.6844,2138443.0,0
262,111.6982,12199310.0,0
10,4.6962,801333.0,0
47,23.5076,4204311.0,0
216,84.9594,18635530.0,0
16708,0.0226,389647167.0,1
24,17.0809,716835.0,0
114,24.8926,9761878.0,0
72,13.6893,5215498.0,0
18,10.205,603241.0,0
85,11.0243,2451518.0,0
118,22.2481,5061891.0,0
108,39.9897,5425505.0,0
12,3.3114,1039349.0,0
21,4.1854,1211060.0,0
626,31.1869,18527971.0,0
43,8.1139,3223304.0,0
21,7.709,1626888.0,0
95,53.5101,8666457.0,0
412,155.6034,34137141.0,0
368,51.1297,29481760.0,0
8,4.8294,746200.0,0
61,23.1257,4127716.0,0
32,2.4075,1656418.0,0
15,11.5527,667059.0,0
53,29.4356,5240820.0,0
63,30.905,4797487.0,0
112,38.2977,2971656.0,0
37,18.9809,863755.0,0
86,18.134,8331835.0,0
14,0.7587,679941.0,0
121,51.0528,5665415.0,0
17,8.3773,1484081.0,0
305,108.4364,6651560.0,0
151,57.1342,15000361.0,0
19,1.8061,1123787.0,0
422,100.6833,30039290.0,0
49,30.4497,3644475.0,0
38,11.1826,1871344.0,0
2,0.0,42000.0,1
70,17.7934,3542539.0,0
84,46.4444,5236967.0,0
25,5.6949,1529400.0,0
99,34.88,3118663.0,0
87,8.816,8247187.0,0
33,8.0636,2663251.0,0
52,6.424,2370866.0,0
55,12.886,3633277.0,0
32,20.5738,1049295.0,0
26,9.7523,2242812.0,0
92,9.7378,8120314.0,0
83,41.3778,5724361.0,0
319,117.3574,12522964.0,0
7,6.9136,516514.0,0
58,9.9799,3867400.0,0
33,2.351,3139042.0,0
31010,0.0038,668136584.0,1
7,3.5549,326375.0,0
15,15.7381,683132.0,0
190,97.4412,16327440.0,0
23,14.0426,2112830.0,0
203,40.2648,16000049.0,0
31,14.4991,1243675.0,0
10,9.8776,483886.0,0
120,7.2714,2654303.0,0
33,12.2132,3031533.0,0
82,18.9469,3818529.0,0
77,22.1522,5219812.0,0
26,11.2603,2342184.0,0
128,46.9959,12267575.0,0
16,8.556,694179.0,0
46,27.8718,3547400.0,0
12,8.5516,307917.0,0
30600,0.0276,657960566.0,1
13,8.2099,507099.0,0
10,4.9466,390538.0,0
30,14.5472,2812046.0,0
60,14.5989,5869661.0,0
208,110.6563,18766643.0,0
70,8.398,3509490.0,0
124,36.5297,7151426.0,0
18,6.0355,899105.0,0
22,8.6985,852786.0,0
7,5.8323,549020.0,0
13,4.7326,948029.0,0
92,24.706,4038906.0,0
24,7.8573,2192362.0,0
132,11.8266,4694476.0,0
97,19.3934,4089545.0,0
31,15.8469,2853263.0,0
43,18.1785,2275064.0,0
27468,0.0256,615063395.0,1
276,45.0731,12372418.0,0
33,14.7492,3050069.0,0
162,72.6265,11672413.0,0
64,32.8078,4851267.0,0
146,25.9317,7734720.0,0
10,8.284,630961.0,0
107,39.1265,8753030.0,0
18171,0.004,410729015.0,1
38,10.0284,3508547.0,0
24,9.1373,1742924.0,0
66,4.1642,2316471.0,0
84,22.2686,7676539.0,0
59,31.3619,1570225.0,0
68,25.4418,5898963.0,0
2,0.0,42000.0,1
506,226.1092,11772462.0,0
54,23.8221,2839089.0,0
45,22.1153,3422076.0,0
115,52.6491,4742808.0,0
183,7.2428,12893040.0,0
119,26.8148,9404077.0,0
116,21.9024,9790224.0,0
80,39.5004,6838396.0,0
70,43.9959,6730460.0,0
16,4.8118,440622.0,0
28,15.3321,1315290.0,0
96,38.6451,2023567.0,0
34,13.7543,2749767.0,0
19,7.7049,787426.0,0
9,5.7554,471904.0,0
103,46.0049,5537132.0,0
19,9.856,947021.0,0
42,9.1036,3680785.0,0
10,8.2249,260235.0,0
35,10.8943,2599404.0,0
44,18.1125,4055365.0,0
42,16.1364,2923588.0,0
52,20.1834,1584720.0,0
83,26.6285,2687309.0,0
26,20.9339,916206.0,0
200,57.0352,11475772.0,0
89,28.2531,3259554.0,0
72,19.4414,4871327.0,0
20,14.0419,540418.0,0
31,13.2541,2725013.0,0
26,7.1703,1652297.0,0
42,12.0071,1650984.0,0
93,48.8352,4567929.0,0
85,24.5802,2602864.0,0
73,27.8463,3266344.0,0
14,9.0169,960577.0,0
52,24.9924,1780193.0,0
69,15.2718,4036637.0,0
39,18.2171,2394509.0,0
103,41.1136,7739837.0,0
9173,0.0431,200344822.0,1
99,40.3298,7241951.0,0
107,52.1682,4813318.0,0
79,34.4115,5797486.0,0
1064,73.0526,62516074.0,0
8,1.0083,555224.0,0
2,0.0,42000.0,1
172,70.3418,9851982.0,0
7,7.514,565630.0,0
8,6.1303,759541.0,0
67,30.413,5705079.0,0
204,88.4538,15827321.0,0
233,6.3511,11173715.0,0
4,7.4713,263173.0,0
8,6.5678,284602.0,0
184,46.8685,5524256.0,0
18,15.6057,1525685.0,0
21,14.9962,1141824.0,0
52,27.0687,2907982.0,0
20,13.7322,1195654.0,0
64,35.3574,4520789.0,0
40,25.0547,2250895.0,0
8,4.8346,402083.0,0
70,29.8916,2416937.0,0
24,10.2767,1899511.0,0
238,16.5432,22295326.0,0
27,13.9268,2367343.0,0
208,39.5921,4704371.0,0
37,20.4666,1368591.0,0
6,3.6358,439774.0,0
140,55.5468,12752003.0,0
200,15.1406,7577655.0,0
66,37.3498,4605319.0,0
41,13.7791,883680.0,0
80,28.4508,5891405.0,0
81,38.3622,3414180.0,0
222,101.8946,12822886.0,0
33,15.1366,2001454.0,0
14566,0.0424,308110390.0,1
30,6.3696,2017430.0,0
148,53.5795,9718623.0,0
603,262.9011,56011943.0,0
162,22.187,3877643.0,0
202,20.5216,17432455.0,0
58,18.7069,2457370.0,0
17,7.9259,1389324.0,0
129,27.3366,6427182.0,0
327,24.2886,28978734.0,0
19,10.9626,432989.0,0
61,11.4419,3443685.0,0
60,6.9235,5012654.0,0
134,49.3577,3481924.0,0
18,14.2721,471860.0,0
22,10.4406,1786477.0,0
18,11.3128,998810.0,0
3,8.0362,295110.0,0
27,9.1212,975506.0,0
233,78.912,8472377.0,0
43,14.3699,3204480.0,0
12,3.3086,305602.0,0
58,8.0081,4381212.0,0
85,39.9272,2925276.0,0
2,0.0,42000.0,1
32,12.9392,675546.0,0
33486,0.0307,759656224.0,1
41,14.8258,3774799.0,0
70,26.5181,6006150.0,0
53,20.9903,3027632.0,0
109,7.466,6624933.0,0
5131,0.036,121488090.0,1
47,20.6779,4696701.0,0
32099,0.027,721654494.0,1
40,18.2283,3729922.0,0
184,86.8281,6080659.0,0
51,17.375,2764354.0,0
37,25.8055,3530139.0,0
60,15.689,1447726.0,0
13,10.8869,932684.0,0
117,23.6658,9777733.0,0
29,8.9119,796445.0,0
49,18.4317,2145935.0,0
88,38.8621,4238302.0,0
39626,0.0154,983640477.0,1
146,34.5053,13994706.0,0
171,90.4532,16221259.0,0
22,14.7528,1658148.0,0
47,27.1961,2685236.0,0
48,13.4842,3090590.0,0
133,61.8488,11215427.0,0
22,9.4611,1573468.0,0
47,26.8524,1095899.0,0
220,91.8096,8342661.0,0
76,36.3423,6753406.0,0
100,30.1693,8776914.0,0
122,35.5865,3676863.0,0
12,5.7175,859612.0,0
116,55.2645,9721513.0,0
22,11.7747,1609843.0,0
9,6.1492,310264.0,0
90,13.7952,7913142.0,0
33,10.8917,1239573.0,0
23,6.8923,2094414.0,0
114,51.9021,9816674.0,0
28,18.4313,1575110.0,0
24,2.9374,541313.0,0
85,46.0433,3799315.0,0
257,78.4627,9887478.0,0
1,0.0,21000.0,1
18,5.9843,1322645.0,0
48,2.2168,3954607.0,0
77,12.3632,5951369.0,0
5,2.9696,418637.0,0
129,58.1354,5279129.0,0
38,14.5155,3130953.0,0
38,14.1864,3307821.0,0
5421,0.0065,119622837.0,1
19,11.1083,1035285.0,0
2,0.0,42000.0,1
547,39.9619,14224782.0,0
31,14.0148,2812684.0,0
57,31.8507,1264604.0,0
360,59.7224,14525122.0,0
140,58.4357,10422251.0,0
27598,0.0375,590621722.0,1
91,13.8571,4398924.0,0
19,8.8524,1574252.0,0
57,12.6751,1531410.0,0
33,14.445,2903861.0,0
31,8.1966,1085505.0,0
18,14.6387,451208.0,0
141,16.1659,7507573.0,0
75,35.1834,5666738.0,0
76,19.0027,3953612.0,0
22,9.2154,1666714.0,0
119,29.8739,3353592.0,0
46,6.7881,3358111.0,0
29,14.4749,1604119.0,0
227,14.6102,18617481.0,0
25,10.1357,1380492.0,0
179,70.7627,11441912.0,0
42,11.0937,1587240.0,0
91,10.0157,5235215.0,0
217,110.4502,8811223.0,0
33,16.5605,2720991.0,0
240,71.2197,9787371.0,0
210,103.8015,5241752.0,0
114,13.5374,6239477.0,0
61,11.8667,4101685.0,0
17,10.7158,1210738.0,0
86,36.709,8507638.0,0
39079,0.0304,904388149.0,1
39,6.2487,2282897.0,0
28,12.1046,1908083.0,0
10,13.6284,366598.0,0
98,44.8497,8224666.0,0
365,117.2538,14391446.0,0
65,30.2465,1597086.0,0
175,14.8658,14191820.0,0
24,20.0825,747195.0,0
93,10.2008,3879621.0,0
22,7.6265,2174695.0,0
38,16.023,1393947.0,0
4,4.4795,378329.0,0
52,11.3502,3688236.0,0
132,54.1216,6143157.0,0
160,18.0008,4732150.0,0
26,6.0755,783119.0,0
24,13.328,608895.0,0
33,8.0382,2845197.0,0
80,23.6826,7978883.0,0
238,59.5601,8933211.0,0
74,41.3967,4952130.0,0
122,13.4651,3998598.0,0
73,5.2857,5334480.0,0
81,29.0252,4741706.0,0
113,56.6776,9792050.0,0
50,7.2416,4218312.0,0
43,15.1228,1397076.0,0
63,35.079,1357643.0,0
94,35.5094,5427655.0,0
19,2.8941,1185713.0,0
68,30.2504,4041362.0,0
15,10.4932,1366554.0,0
39,10.8186,821010.0,0
40,20.7017,2540251.0,0
88,29.5877,2672969.0,0
59,35.0678,5543023.0,0
80,25.0995,6135841.0,0
15888,0.034,358679653.0,1
58,36.9959,3422221.0,0
95,9.7936,5703350.0,0
1777,419.5133,39555355.0,0
24,15.1682,1228984.0,0
4,9.587,240075.0,0
33,14.1265,2100130.0,0
16,1.3935,904409.0,0
7,5.752,329140.0,0
69,28.7028,4926107.0,0
59,31.985,2622733.0,0
330,63.7024,28769436.0,0
87,7.7948,6987233.0,0
47,12.2622,4388510.0,0
208,6.5085,12074870.0,0
48,21.7408,3214522.0,0
105,35.5984,3360460.0,0
258,84.6283,16739680.0,0
167,48.1681,14084544.0,0
48,6.9519,1883090.0,0
2,0.0,42000.0,1
261,20.0982,9331589.0,0
25,5.2437,1704761.0,0
160,40.076,4859803.0,0
166,52.945,16307116.0,0
110,22.9642,3535481.0,0
117,18.6057,8171879.0,0
13,11.6144,472125.0,0
19148,0.0227,453490946.0,1
158,81.7431,6389996.0,0
37,9.5304,1817051.0,0
141,52.3196,5114768.0,0
39,11.258,3057275.0,0
67,25.0827,2025277.0,0
176,36.5124,10842639.0,0
62,4.0068,5270931.0,0
31,15.4818,2193447.0,0
50,23.9207,3019650.0,0
40,11.6359,3884833.0,0
34511,0.011,783567627.0,1
72,15.6833,3399231.0,0
200,95.7352,18449124.0,0
9,7.7981,500248.0,0
1,0.0,21000.0,1
11,11.1028,675436.0,0
38,17.6899,1216106.0,0
252,48.6914,20975252.0,0
30,9.4251,1142644.0,0
19,6.4537,1752169.0,0
116,52.0966,3750688.0,0
127,60.7975,11445609.0,0
18,5.4799,1593264.0,0
73,25.3461,6033652.0,0
48,10.4427,3797895.0,0
38,11.5509,3784920.0,0
46,20.3226,2853383.0,0
39,24.9238,1774068.0,0
137,24.2942,6548772.0,0
29,14.3599,1444150.0,0
42,11.5033,1454416.0,0
444,121.5662,37542610.0,0
79,23.3615,3034007.0,0
6,7.5051,174893.0,0
19,5.095,952173.0,0
58,14.2611,4667020.0,0
21,2.1983,598567.0,0
69,26.68,5789806.0,0
17,11.3487,1683552.0,0
65,25.0277,5187382.0,0
36,24.0464,3084826.0,0
51,10.2702,1949113.0,0
144,34.1306,5586534.0,0
84,14.3428,2025838.0,0
42,12.2002,2403232.0,0
45,10.2446,3414828.0,0
204,38.2574,9966365.0,0
24,12.9047,993699.0,0
52,15.164,3125417.0,0
2,0.0,42000.0,1
59,26.1968,4270417.0,0
282,76.8526,7603670.0,0
49,10.736,1044398.0,0
18,14.3029,1290684.0,0
291,85.4141,16682677.0,0
95,12.1526,5126681.0,0
59,31.391,2165739.0,0
31,11.7055,1220499.0,0
34,8.3522,2675539.0,0
437,187.3617,22316969.0,0
6,6.986,205297.0,0
92,49.9274,5280363.0,0
24,6.8971,1946646.0,0
5,10.0578,155435.0,0
5,4.8473,485570.0,0
4,4.0018,123603.0,0
2,0.0,42000.0,1
26116,0.0063,620086383.0,1
209,111.8746,18257529.0,0
106,5.7543,7143352.0,0
154,60.9066,5295605.0,0
63,26.5327,1616677.0,0
166,56.9473,12656141.0,0
51,16.6878,2456132.0,0
84,6.7283,7360971.0,0
95,47.3445,3449171.0,0
404,134.2666,31632932.0,0
268,35.9515,5915619.0,0
28,19.3608,1708953.0,0
108,58.9833,9371076.0,0
152,49.6343,13760756.0,0
81,16.9881,3245128.0,0
31,11.3199,1426043.0,0
101,12.0949,4534630.0,0
21,9.6005,1633848.0,0
67,14.9633,3172342.0,0
38,13.5275,2799484.0,0
21,10.4061,1269203.0,0
10,12.0152,213227.0,0
153,53.0722,10080787.0,0
51,11.0145,1148042.0,0
335,15.6941,25882437.0,0
138,18.0516,5083469.0,0
102,7.7024,10038028.0,0
123,37.1832,3031018.0,0
29,14.6793,1278618.0,0
83,32.3192,2782895.0,0
82,29.9332,3162483.0,0
32,6.2929,2062311.0,0
34,19.9933,1949816.0,0
74,8.8402,6349253.0,0
394,185.6647,32402979.0,0
15,7.4166,652042.0,0
58,29.2753,5573885.0,0
81,20.232,3400537.0,0
19,15.7728,1625953.0,0
25,11.0267,1049172.0,0
56,26.1962,4481325.0,0
22,14.4446,904177.0,0
80,45.1643,2031714.0,0
1,0.0,21000.0,1
333,6.4656,26573726.0,0
37,5.5998,3448470.0,0
115,49.8066,3274341.0,0
94,20.3362,5632812.0,0
93,21.7582,2087787.0,0
37,20.0317,2719061.0,0
52,8.3745,4629780.0,0
47,4.7125,3750383.0,0
168,11.8504,8469604.0,0
152,62.2015,7918945.0,0
59,15.0368,4576731.0,0
29,11.6298,1770078.0,0
64,34.0526,3631213.0,0
4,6.3513,150109.0,0
18,16.7715,1313179.0,0
192,37.5703,12216155.0,0
32,10.5457,3026565.0,0
184,39.0968,18363868.0,0
68,34.23,4642663.0,0
1,0.0,21000.0,1
25,12.95,870782.0,0
94,39.3405,5578878.0,0
37,5.6722,2431957.0,0
14,13.7906,1077507.0,0
32,20.0295,1366745.0,0
135,26.5413,12766960.0,0
6,6.3489,239862.0,0
111,54.521,10008152.0,0
108,41.4449,10277117.0,0
83,36.8582,4119840.0,0
85,10.5232,7743987.0,0
69,24.3746,1689786.0,0
76,16.0419,4632343.0,0
34,18.2105,2869260.0,0
10,4.4091,473545.0,0
43,19.7441,2265028.0,0
65,19.6501,5146047.0,0
72,8.0696,2713581.0,0
10964,0.0372,257452192.0,1
170,11.1695,14912532.0,0
74,38.9814,3343294.0,0
44,16.3028,3615823.0,0
51,1.9213,1959347.0,0
123,42.9588,4233113.0,0
11589,0.0341,289555168.0,1
60,12.7575,1261003.0,0
1,0.0,21000.0,1
11,3.3888,906250.0,0
95,49.3731,3621332.0,0
281,52.9159,27157612.0,0
1,0.0,21000.0,1
19163,0.031,444994920.0,1
46,23.971,1075174.0,0
137,46.487,7817754.0,0
48,10.3331,1218661.0,0
43,22.2125,3982216.0,0
322,27.2283,12034250.0,0
157,38.4494,11620882.0,0
20,1.5003,496748.0,0
88,16.0612,5967500.0,0
83,36.4087,2347989.0,0
93,23.9198,7681201.0,0
52,21.9275,3969519.0,0
10833,0.0022,250290894.0,1
14,1.5817,963953.0,0
48,22.9763,1584692.0,0
337,139.795,21477765.0,0
25,14.3996,2266547.0,0
48,12.1812,4666606.0,0
204,100.0218,13413335.0,0
103,20.7061,6090230.0,0
210,53.2802,9265923.0,0
26,12.0241,1503046.0,0
30,1.8467,2109427.0,0
59,9.3099,5419771.0,0
48,17.6252,3598079.0,0
100,20.2031,7304552.0,0
159,19.7735,14906026.0,0
51,17.1522,2543710.0,0
195,37.9953,11057977.0,0
309,132.6186,16766626.0,0
90,36.8474,8842278.0,0
285,22.1245,24479296.0,0
153,9.4422,14253471.0,0
91,23.4993,2345146.0,0
48,31.713,2661580.0,0
34,4.2622,943885.0,0
184,5.2972,12369532.0,0
115,11.7628,10431365.0,0
30,16.1888,2438578.0,0
121,44.8973,9000119.0,0
9,11.572,643972.0,0
161,22.0291,8484612.0,0
136,44.664,12200962.0,0
108,52.445,7301030.0,0
367,24.7706,20714807.0,0
41,24.3992,3773226.0,0
78,19.5624,6778302.0,0
210,74.5092,8037649.0,0
41,28.392,1784106.0,0
2,0.0,42000.0,1
43,10.5978,3055927.0,0
1,0.0,21000.0,1
33,16.4926,1602357.0,0
17,3.8279,1537386.0,0
143,29.2169,8139840.0,0
21,5.256,1782806.0,0
23,13.3543,507925.0,0
135,7.5935,6239269.0,0
30,11.3472,1757928.0,0
30,13.4662,1342279.0,0
93,51.0485,7222546.0,0
111,22.0872,4244251.0,0
43,19.218,3394602.0,0
255,116.9494,7484710.0,0
118,11.1748,4937791.0,0
51,20.379,2626308.0,0
78,38.0027,6686164.0,0
217,68.6496,20798087.0,0
787,106.7548,72947517.0,0
143,66.8877,9007083.0,0
93,27.8418,8265955.0,0
41,11.3846,2219438.0,0
12,8.6182,293926.0,0
29,16.6425,2057983.0,0
45,21.379,1372641.0,0
33,12.1394,817518.0,0
214,93.4678,12857837.0,0
28,13.7951,640965.0,0
81,46.1622,3801157.0,0
96,46.1077,5421772.0,0
1,0.0,21000.0,1
37,15.6904,1196621.0,0
39,6.7706,1429171.0,0
49,8.4265,3020536.0,0
12,2.0223,748781.0,0
38,6.4412,1002656.0,0
13,7.1693,312166.0,0
80,28.7587,6579222.0,0
77,31.0006,2757542.0,0
41,7.6479,2787298.0,0
163,42.9321,5040441.0,0
64,23.3785,5831658.0,0
4,0.3739,285924.0,0
26,11.889,2540899.0,0
11,12.3054,971042.0,0
63,28.2854,1814173.0,0
25,9.2998,1110853.0,0
62,28.7807,2111260.0,0
94,36.1618,4391421.0,0
55,15.4015,2089403.0,0
24,15.1508,719041.0,0
4,7.9107,149619.0,0
47,12.0918,1827756.0,0
56,14.8372,2006231.0,0
52,20.6802,4961759.0,0
19,7.834,1318622.0,0
48,24.7654,1906662.0,0
9,6.5608,743994.0,0
85,36.8733,4392546.0,0
26,10.2917,730395.0,0
113,32.9046,3974693.0,0
30,14.7747,828728.0,0
129,14.1338,12137227.0,0
55,5.0717,2881225.0,0
22,12.4933,1355264.0,0
32,7.8602,1174043.0,0
45,21.2448,3530778.0,0
176,13.984,11653011.0,0
15,5.3342,1181476.0,0
47,21.1245,3921074.0,0
158,52.9474,13300791.0,0
27,4.9787,1845522.0,0
26,5.6778,821155.0,0
90,6.5598,6135937.0,0
38,17.0546,1364739.0,0
236,77.2456,22443575.0,0
125,11.9804,7612106.0,0
42,29.1749,2891821.0,0
65,26.3931,3103274.0,0
19,3.0449,628692.0,0
75,27.8476,5511052.0,0
37,10.5275,1358225.0,0
363,42.0428,22319179.0,0
52,16.1908,1779498.0,0
56,13.5305,1553390.0,0
348,150.2537,32053472.0,0
23,12.5613,725737.0,0
37742,0.0203,890854376.0,1
23,8.0929,1476800.0,0
20,3.4388,1011893.0,0
118,58.7402,10932075.0,0
40,27.0677,3482665.0,0
223,25.7482,19670340.0,0
36927,0.031,847351907.0,1
148,40.4185,12449269.0,0
219,80.3601,19366279.0,0
5,6.5318,358317.0,0
105,36.1661,2874325.0,0
210,27.0454,18729267.0,0
66,19.309,5669256.0,0
83,7.5001,4193065.0,0
15,13.0302,818144.0,0
8,9.8541,312844.0,0
41,11.9083,1577076.0,0
97,41.2691,8275664.0,0
82,7.335,4794493.0,0
147,19.4387,12691053.0,0
2,0.0,42000.0,1
26,10.6864,2246340.0,0
9,8.0524,839559.0,0
52,15.4114,2559966.0,0
1,0.0,21000.0,1
87,26.2047,3054529.0,0
301,154.8513,18403356.0,0
173,33.2197,4032285.0,0
50,6.6447,3335677.0,0
133,7.0963,8203400.0,0
46,11.5932,1444344.0,0
80,22.5006,5542631.0,0
37,9.5992,1040138.0,0
73,34.1897,2839413.0,0
174,72.7515,8278861.0,0
63,5.5637,5704327.0,0
41,18.1847,2861296.0,0
13,3.6245,446211.0,0
21,11.4902,1349489.0,0
44,20.7681,2991101.0,0
49,21.4782,3272765.0,0
35,7.6226,1192899.0,0
33,12.4352,2361548.0,0
521,204.7703,23813766.0,0
48,7.2411,2773122.0,0
28,16.7218,1670907.0,0
271,96.3251,10073117.0,0
108,45.8014,3242872.0,0
63,20.1904,1378974.0,0
107,11.2399,7462629.0,0
4,9.8745,312473.0,0
51,20.9461,2498046.0,0
37,3.7662,1632894.0,0
98,52.8477,2975150.0,0
35,13.3634,2035590.0,0
25,8.5627,2459702.0,0
82,39.8356,3260885.0,0
53,17.3812,1205048.0,0
53,10.1618,2782084.0,0
45692,0.0411,968130504.0,1
17,13.9941,986339.0,0
53,1.9806,3310390.0,0
310,127.172,26864521.0,0
15,8.3705,481460.0,0
22,11.2552,807310.0,0
10,8.2332,419140.0,0
14,2.0649,1204290.0,0
59,28.9655,2147768.0,0
